,gdp,life,bc,healthspend,teen,matdeath,wifehealth,hushealth,bothhealth,eduspend,noschool,malenoschool,malelit,malesomeschool,femalelit,bach,fembach,abuse,legis
261,15646.8150087,74.1931219512,,3.41584580461,48.1192,36.0,,,,,,,,,,,,,
262,16461.8292692,74.3564146341,,3.75830091196,47.871,38.0,,,,5.1160697937,,,,,,,,,
263,16569.6049619,74.519195122,,4.05631234268,47.6772,36.0,,,,5.06121015549,,,,,,,,,
264,16526.2545517,74.6824878049,,4.14496177546,47.4834,34.0,,,,5.32773017883,,,,,,,,,
265,15901.4329353,74.8452926829,,4.00992874652,47.2896,33.0,,,,5.87482023239,,,,,,,,,46.1883432427
266,15530.8942916,75.0081463415,,4.15598991702,47.0958,31.0,,,,,,,,,,,,,46.6666657248
267,15317.1390013,75.1710243902,59.2,4.84151341569,46.902,29.0,,,,5.62441015244,,,,,,,,,
268,15153.8213753,75.3339512195,,4.89989426275,44.4146,28.0,,,,5.50356006622,,,,,,,,,48.2456156495
269,15366.2926106,75.4964146341,,4.74463221891,41.9272,28.0,,,,6.71179008484,,,,,,,,,
270,1273.04912395,68.912195122,,4.62645459852,27.783,26.0,,,,6.19661998749,,,,,,,,,
271,1244.44199677,68.5073170732,,4.73993535162,26.037,23.0,,,,,,,,,,,,,
272,1479.46532113,68.056097561,,4.56054872697,24.291,22.0,,,,,,,,,,,,,
273,1819.47902772,68.5536585366,,4.86575548669,23.8478,19.0,,,,,,,,,,,,,
274,2378.37489391,68.956097561,,4.92295099759,23.4046,16.0,,,,5.71225976944,,,,,,,,,
275,3126.36777779,68.8512195122,72.6,5.02273828699,22.9614,13.0,,,,5.87102985382,,,,,,,,,
276,3848.58620301,69.4048780488,,4.45040012305,22.5182,10.0,,,,6.07696008682,,,,,,,,,
277,4735.95688919,70.2034146341,,4.45142432534,22.075,8.0,,,,5.15210008621,,,,,,,,,
278,6376.17311491,70.456097561,,3.87157645095,21.9436,7.0,,,,,,,,,,,,,
279,5176.04470138,70.4073170732,,3.89544240154,21.8122,6.0,,,,4.5167298317,0.93727,0.43561,99.7636871338,94.97328,99.4939880371,50.2054,52.94027,,46.2526355637
280,5818.85485922,70.4048780488,,4.31480554416,21.6808,5.0,,,,5.41014003754,,,,,,,,,
281,6305.77366248,70.5536585366,,3.47255764704,21.5494,5.0,,,,4.84382009506,,,,,,,,,
282,6721.83490774,71.9658536585,63.1,3.86575790035,21.418,4.0,,,,5.12105989456,,,,,,,,,
283,7722.1233506,72.4707317073,,4.02229116723,20.129,4.0,,,,5.17594003677,,,,,,,,,
284,8025.30435552,72.9756097561,,3.74175525108,18.84,4.0,,,,4.98751020432,,,,,,,,,
285,23207.405911,77.7219512195,,6.05837421395,10.6408,9.0,,,,,,,,,,,,,32.0709845754
286,23121.566347,77.9731707317,75.6,6.25281462939,10.7954,9.0,,,,5.84328985214,,,,,,,,,32.8833153374
287,25052.3302823,78.0756097561,,6.24450896975,10.95,8.0,,,,5.94735002518,,,,,,,,,31.802997244
288,30743.9569254,78.1292682927,,6.91809655129,10.8372,8.0,,,,5.88477993011,,,,,,,,,29.8963262519
289,35589.7129457,78.8780487805,74.6,7.12785709287,10.7244,8.0,,,,5.80695009232,,,,,,,,,29.8753087389
290,36967.2829204,78.9804878049,,7.11274822929,10.6116,8.0,,,,5.76900005341,,,,,,,,,31.8099714291
291,38852.361034,79.3804878049,,6.96237045428,10.4988,8.0,,,,5.84036016464,,,,79.79178,,26.75015,26.38459,,31.46934758
292,44403.8313061,79.7829268293,,6.95293676887,10.386,8.0,,,,5.84903001785,,,,,,,,,33.843991537
293,48424.589273,79.6804878049,,7.39675444603,10.112,8.0,,,,6.29138994217,,,,81.7366,,27.40498,27.07222,,32.6776355692
294,44880.5601518,79.9829268293,,8.04382236363,9.838,8.0,,,,6.41535997391,,,,82.67204,,28.44017,28.23868,,33.9856688756
295,44382.8797683,80.1829268293,70.4,7.89670272604,9.564,8.0,,,,6.40798997879,,,,82.38205,,30.00144,30.05078,,34.1019351466
296,47699.8070519,80.5853658537,,8.00673737493,9.29,8.0,,,,6.37873983383,,,,82.88234,,29.80615,29.90479,,29.9166419734
297,44734.4523466,80.3853658537,,8.18629897064,9.016,7.0,,,,,,,,83.08895,,30.41778,30.72151,,
298,46622.4679874,80.587804878,,8.22671910846,8.6962,7.0,,,,,,,,83.88217,,17.86906,20.38668,,
299,47299.8601086,80.587804878,,8.24998946915,8.3764,7.0,,,,,,,,84.68375,,17.76728,20.28444,6.0,
300,3364.46452255,68.4188780488,,2.09169732517,97.2162,53.0,,,,5.02842998505,,,,,,,,,
301,3419.20867175,68.4441219512,,2.58942255108,94.2016,53.0,,,,5.79692983627,,,,,,,,,
302,3556.61608226,68.5443658537,,2.45654178889,91.187,53.0,,,,,,,,,,,,,
303,3679.79281542,68.6971219512,,2.5893943069,88.1834,50.0,,,,5.20682001114,,,,,,,,,
304,3831.60983031,68.8848292683,,2.50717175217,85.1798,50.0,,,,5.29939985275,,,,,,,,,
305,3933.23437318,69.0863658537,,2.64795109546,82.1762,52.0,,,,,6.19041,6.17583,,25.0887,,10.90963,10.78765,,41.261300527
306,4187.23289,69.2794878049,34.3,2.66925096931,79.1726,50.0,,,,,,,,,,,,,
307,4324.83101711,69.452,,3.02231292518,76.169,46.0,,,,,,,,,,,,,
308,4470.22079598,69.5942195122,,3.29067458562,74.885,36.0,,,,5.6878900528,,,,,,,,,
309,4258.84287648,69.7030731707,,3.86242716267,73.601,39.0,,,,6.10014009476,,,,,,,,,
310,4344.13666906,69.7820487805,,3.85838186626,72.317,37.0,,,,6.62099981308,0.09363,0.09191,,84.11627,,5.18431,5.07256,,
311,4516.23303047,69.8436829268,55.2,3.7256042955,71.033,33.0,,,,,,,,,,,,,
312,4673.55519784,69.9051463415,,3.5777434357,69.749,32.0,,,,,,,,,,,,,
313,4723.59432063,69.9820487805,,3.77713074648,68.211,29.0,,,,6.21728992462,,,,,,,,,
314,4884.36862038,70.0774390244,,3.87965784511,66.673,28.0,,,,,,,,,,,,,
315,369.700868089,55.1882439024,,1.91752678367,118.5246,572.0,,,,2.88868999481,,,,,,,,,
316,373.553613622,55.4664878049,18.6,2.30826363464,117.0918,561.0,19.5,60.8,13.8,3.23235011101,,,,,,,,,
317,411.959075282,55.8143170732,,1.88867040542,115.659,549.0,,,,2.9513399601,69.61417,57.13162,47.8659591675,21.21825,23.3001403809,2.16139,0.80235,,
318,509.461088698,56.2080731707,,2.21126652628,113.5474,538.0,,,,3.12027001381,,,,,,,,,
319,570.685501334,56.6331707317,,2.17523278416,111.4358,523.0,,,,3.50803995132,,,,,,,,,
320,587.080212423,57.0659756098,,2.35247989145,109.3242,502.0,,,,3.63078999519,,,,,,,,,
321,609.018608682,57.4833902439,16.9,2.38575093199,107.2126,494.0,21.2,44.6,31.3,3.50327992439,,,40.6161689758,,18.4429092407,,,,
322,685.551675108,57.8673902439,,2.30708560603,105.101,481.0,,,,3.22980999947,,,,,,,,,
323,794.870176064,58.2045121951,,2.13769672513,102.1248,469.0,,,,3.79566001892,,,,,,,,,
324,768.013476448,58.4912682927,,2.32862407883,99.1486,457.0,,,,4.22204017639,,,,,,,,,
325,732.953622727,58.7297073171,,2.68857036174,96.1724,446.0,,,,5.02931976318,,,,,,,,,
326,799.035559131,58.932902439,,2.92900975833,93.1962,436.0,,,,,,,,,,,,,
327,807.688451017,59.1219756098,12.9,2.15409383964,90.22,429.0,17.0,36.2,46.4,4.88943004608,,,,,,,,,
328,882.63863328,59.3120243902,,2.21545647933,87.405,422.0,,,,4.5705499649,,,,,,,,,
329,903.464924008,59.5105853659,17.9,2.251196286,84.59,414.0,,,,4.38073015213,,,,,,,,,
330,56284.1686478,77.8853658537,,,,,,,,,0.49592,0.49592,,91.32758,,27.04687,27.04687,,55.0387642746
331,58883.9594266,77.8853658537,,,,,,,,,,,,,,,,,
332,62583.1002035,78.087804878,,,,,,,,,,,,,,,,,
333,66111.725227,78.3341463415,,,,,,,,1.66627001762,,,,,,,,,
334,70359.3191089,78.4853658537,,,,,,,,1.77587997913,,,,,,,,,
335,75882.033856,78.6853658537,,,,,,,,1.98877000809,,,,,,,,,
336,83912.6977977,78.887804878,,,,,,,,,,,,,,,,,
337,90849.5869806,78.9341463415,,,,,,,,,,,,,,,,,
338,93605.7481654,79.2365853659,,,,,,,,,,,,,,,,,
339,88463.3128161,79.3884390244,,,,,,,,2.61519002914,,,,,,,,,48.9100489281
340,88207.3275597,79.2885365854,,,,,,,,2.64421010017,22.14598,25.67086,,,,19.54123,20.68137,,43.5001986874
341,85973.1584165,81.1526829268,,,,,,,,,,,,,,,,,
342,85458.4555079,81.677804878,,,,,,,,,,,,,,,,,
343,85748.0654144,80.5724390244,,,,,,,,,,,,,,,,,
344,,80.7973170732,,,,,,,,1.78285002708,,,,,,,,,
345,778.391266016,60.6503902439,30.7,5.32505165352,78.891,423.0,,,,5.51379013062,,,,,,,,,
346,820.202858863,61.5466341463,,4.84989379763,74.509,397.0,,,,5.71780014038,,,,,,,,,
347,897.445333164,62.4358292683,,6.6069851297,70.127,373.0,,,,,,,,,,,,,
348,1009.00623185,63.303,,3.74901945483,65.9384,353.0,,,,,,,,,,,,,
349,1107.92059564,64.1361707317,,3.19355460481,61.7498,331.0,,,,6.41799020767,,,,,,,,,
350,1257.54864009,64.9184390244,,4.16637575534,57.5612,308.0,,,,7.07810020447,,,65.0477828979,,38.6806602478,,,,14.3595040623
351,1346.0857748,65.637902439,,4.29057998026,53.3726,285.0,,,,,,,,,,,,,12.0000004768
352,1755.16170904,66.293097561,35.4,5.1188939383,49.184,263.0,,,,,,,,,,,,,
353,1810.57617704,66.8850243902,,5.56240866584,44.892,242.0,,,,4.79750013351,,,,,,,,,
354,1786.81067201,67.4166585366,,4.89129547192,40.6,221.0,,,,4.62671995163,,,,,,,,,11.2237714375
355,2201.29307779,67.8924146341,65.6,4.54479495703,36.308,204.0,,,,4.02446985245,,,,,,,,,49.2307699644
356,2485.78705217,68.323195122,,4.14289346177,32.016,190.0,,,,4.65257978439,,,,,,,,,26.6666677263
357,2452.15158794,68.722902439,,2.70086093066,27.724,177.0,,,,,67.97231,57.81359,66.0030593872,13.47972,48.0165596008,3.79488,2.19553,,27.6125320872
358,2383.0447299,69.1029268293,,2.80482477345,25.209,166.0,,,,5.58966016769,,,,,,,,,16.967174879
359,2560.52213174,69.4712439024,,2.61503965372,22.694,156.0,,,,5.9033498764,,,,,,,,,
360,1007.00286888,60.6900487805,53.4,3.24534361813,89.9622,334.0,,,,5.47342014313,,,,,,,,,38.5881053478
361,958.236314064,61.259195122,,3.74416760901,88.9386,329.0,,,,5.89945983887,16.94144,9.38324,93.057472229,52.52847,80.6543807983,13.99808,11.85593,,17.5685854459
362,913.575853422,61.8288292683,,4.1018074608,87.915,323.0,,,,6.23030996323,,,,,,,,,19.5680664171
363,917.364310486,62.3989756098,58.4,3.49627892206,86.7062,317.0,52.8,10.4,34.8,6.3790397644,,,,,,,,,
364,978.334757577,62.9686341463,,3.4922764151,85.4974,312.0,,,,,,,,,,,,,30.6936004854
365,1046.42784283,63.5397804878,,3.86074078868,84.2886,305.0,,,,,,,,,,,,,31.9643130353
366,1233.59297373,64.1149512195,,3.52134078521,83.0798,298.0,,,,6.3136100769,14.73353,8.21753,,47.33075,,20.91688,19.20283,,27.6837910255
367,1389.63175026,64.6941219512,,3.40882778298,81.871,288.0,,,,,,,96.0362625122,,85.9859390259,,,,28.9572454422
368,1736.92401415,65.273804878,60.5,3.40684324429,80.0126,277.0,37.9,10.0,51.3,7.03971004486,13.50071,7.30208,94.9554290771,49.81237,86.8317489624,20.48602,18.65752,,
369,1776.85718962,65.848,,3.94822627133,78.1542,266.0,,,,8.08117961884,13.50057,7.10001,95.8036422729,52.68011,86.8214569092,22.71334,20.97529,,35.0612773868
370,1981.16010526,66.4077560976,,3.66299672549,76.2958,253.0,,,,7.60009002686,,,,,,,,,
371,2377.70068973,66.9425609756,,3.7521416943,74.4374,241.0,,,,6.88845014572,,,96.6010513306,,88.0802001953,,,,
372,2645.29027433,67.4454634146,,3.77236617173,72.579,230.0,,,,6.42516994476,9.01418,4.75341,97.1070480347,56.94844,91.8732681274,21.5478,20.6348,,
373,2948.03291763,67.9134390244,,4.23834918591,71.863,222.0,,,,6.25793981552,,,,,,,,,
374,3124.08076212,68.344,,4.56537753689,71.147,215.0,,,,7.28914022446,,,,,,,,,
375,1451.66400184,74.2607317073,47.5,4.03209571641,20.213,17.0,,,,,,,99.033706665,,94.3599395752,,,,
376,1512.99301406,74.5009268293,,4.31250573269,18.807,16.0,,,,,,,,,,,,,
377,1746.48638347,74.6755853659,,4.42254649775,17.401,15.0,,,,,,,,,,,,,
378,2192.64707824,74.8243658537,,5.47854787214,17.0806,15.0,,,,,,,,,,,,,
379,2619.75325754,74.9594878049,,5.17327216361,16.7602,15.0,,,,,,,,,,,,,
380,2928.26359035,75.0935365854,,4.8659286591,16.4398,14.0,,,,,,,,,,,,,
381,3351.96339986,75.2314390244,35.7,4.979969839,16.1194,14.0,,,,,,,,,,,,,
382,4107.99623197,75.3714878049,,5.33422194321,15.799,14.0,,,,,,,,,,,,,
383,4974.66226666,75.5119756098,,5.81286056193,14.8392,13.0,,,,,,,,,,,,,
384,4586.20631316,75.6573658537,,6.80355125455,13.8794,14.0,,,,,,,,,,,,,
385,4475.08813005,75.8076829268,,6.78892133204,12.9196,13.0,,,,,9.87519,3.73381,,70.02423,,5.72868,5.12504,,
386,4860.78181134,75.9629268293,,6.92300648375,11.9598,12.0,,,,,9.03019,3.41823,,69.80343,,6.17053,5.53182,,
387,4494.64064038,76.1201707317,45.8,7.0802122735,11.0,12.0,,,,,,,,,,,,,
388,4748.04069226,76.2769268293,,6.62977227597,10.0562,12.0,,,,,,,,,,,,,
389,4851.66052787,76.4332439024,,6.81307708155,9.1124,12.0,,,,,8.8762,3.7321,99.5424423218,,97.2359924316,7.27488,6.68388,,
390,3333.17954965,48.6936341463,44.4,2.89985242135,65.1554,311.0,,,,,,,,,,,,,35.4311407463
391,3114.61659379,48.6103170732,,4.14645723819,62.7722,328.0,,,,,,,,,,,,,30.853659716
392,3044.12735339,49.2434146341,,4.89468985599,60.389,338.0,,,,,,,,,,,,,
393,4149.04137749,50.5245121951,,2.96979640434,58.1482,334.0,,,,,,,80.4301071167,,81.8079528809,,,,32.9766458926
394,4879.45946155,52.3563170732,,3.88809591709,55.9074,311.0,,,,,,,,,,,,,
395,5327.85351768,54.5522195122,,4.09047919569,53.6666,276.0,,,,10.6785898209,,,,,,,,,
396,5342.14033623,56.8732682927,,3.47911414929,51.4258,239.0,,,,,,,,,,,,,30.469473992
397,5666.63784693,59.0745609756,,3.3157118811,49.185,215.0,,,,8.85149002075,,,,,,,,,
398,5561.89823999,60.9585853659,52.8,3.92832192871,47.1478,208.0,,,,,,,,,,,,,
399,5115.11924667,62.417097561,,4.4945372315,45.1106,188.0,,,,9.6329202652,,,,,,,,,
400,6244.00257387,63.4022926829,,3.54446178539,43.0734,169.0,,,,,,,,,,,,,38.620796947
401,7504.85090745,63.9516097561,,3.23601694209,41.0362,159.0,,,,,,,,,,,,,
402,6885.82968107,64.2227317073,,3.95538221098,38.999,153.0,,,,,,,,,,,,,
403,6806.67746673,64.360804878,,3.50694528019,36.3236,139.0,,,,,,,,,,,,,
404,7153.44432535,64.4292439024,,3.19388445481,33.6482,134.0,,,,,,,86.7363815308,,88.668182373,,,,
405,3728.50801002,70.0419756098,,2.83247184486,81.9998,66.0,,,,3.93812990189,,,86.2279815674,,86.5000534058,,,,31.2191831772
406,3135.15522908,70.4596097561,,3.04095891613,81.4734,61.0,,,,3.84302997589,,,,,,,,,
407,2805.71725723,70.8452439024,,3.18299229316,80.947,62.0,,,,3.74434995651,,,,,,,,,32.5983723443
408,3040.50649559,71.2018780488,,3.08032817488,78.9338,63.0,,,,,,,,,,,,,33.8556295023
409,3596.22457976,71.532,,3.3236755907,76.9206,66.0,,,,3.97253990173,15.65835,15.67051,88.4094619751,41.53661,88.8061294556,8.09491,8.60597,,33.8985831664
410,4730.65346838,71.8396341463,,3.43190885039,74.9074,67.0,,,,4.4766998291,,,,,,,,,35.4339538013
411,5808.34054716,72.1317317073,80.3,3.49265209236,72.8942,68.0,,,,4.86989021301,13.97994,13.99217,89.3532409668,44.35015,89.8555908203,8.57569,9.05135,,35.1824509597
412,7246.87010479,72.4148292683,,3.45514822901,70.881,67.0,,,,4.97835016251,13.59937,13.65636,89.7721405029,46.69746,90.228012085,9.3327,10.14061,,36.0784291189
413,8706.8191419,72.6954146341,,3.61158219026,70.3938,66.0,,,,5.27269983292,13.74045,13.97899,89.8378677368,48.49418,90.2195510864,10.01506,10.83581,,
414,8474.88106577,72.9780243902,,3.84135564942,69.9066,65.0,,,,5.47153997421,12.9326,13.02094,90.1748428345,49.04125,90.4112167358,10.58182,11.54547,,35.9507142807
415,11121.4209541,73.2641463415,,3.78613962281,69.4194,65.0,,,,5.64735984802,,,90.0561828613,49.08573,90.6817016602,11.26902,12.47903,,
416,13039.12165,73.5523414634,,3.65400198589,68.9322,59.0,,,,5.73952007294,15.08001,15.51836,91.1689834595,52.42505,91.6331481934,11.44956,12.64609,,36.4162601422
417,12157.3082176,73.8395853659,,3.66135203981,68.445,60.0,,,,5.91430997849,11.89992,12.21966,91.0256729126,53.31825,91.6249008179,11.9615,13.24935,,37.2683013943
418,12071.7779871,74.1224390244,,3.82730701156,67.8778,48.0,,,,,12.34323,12.7234,91.1779632568,54.26008,91.7649612427,12.61683,13.97179,,37.4991814966
419,11728.7993875,74.4018780488,,3.83175988488,67.3106,46.0,,,,,,,,,,,,,
420,,,,,,,,,,,,,,,,,,,
421,,,,,,,,,,,,,,,,,,,
422,,,,,,,,,,,,,,,,,,,
423,,,,,,,,,,,,,,,,,,,
424,,,,,,,,,,,,,,,,,,,
425,,,,,,,,,,,,,,,,,,,
426,,,,,,,,,,,,,,,,,,,
427,,,,,,,,,,3.59943008423,,,,,,,,,
428,,,,,,,,,,,,,,,,,,,
429,,,,,,,,,,3.96987009048,,,,,,,,,
430,,,,,,,,,,4.35896015167,,,,,,,,,
431,,,,,,,,,,,,,,,,,,,
432,,,,,,,,,,,,,,,,,,,
433,,,,,,,,,,,,,,,,,,,
434,,,,,,,,,,,,,,,,,,,
435,18154.8349325,75.288804878,,2.59858883045,25.6614,31.0,,,,3.70590996742,,,,,,,,,
436,16616.7980454,75.4832439024,,2.57678126553,24.6292,31.0,,,,,,,95.1504211426,,90.1615524292,,,,25.6621529763
437,17016.9434933,75.6676829268,,2.56738540757,23.597,30.0,,,,,,,,,,,,,
438,18758.9808947,75.8461707317,,2.59353869303,23.6402,32.0,,,,,,,,,,,,,
439,22131.9460641,76.0241219512,,2.52226658522,23.6834,32.0,,,,,,,,,,,,,
440,26337.9181127,76.2134634146,,2.21589714831,23.7266,30.0,,,,,,,,,,,,,
441,31157.6884479,76.4281219512,,1.92907794171,23.7698,28.0,,,,,,,,,,,,,
442,32707.7043074,76.6755609756,,2.03867095976,23.813,26.0,,,,,,,,,,,,,
443,37798.3935034,76.9567560976,,2.01577451536,23.4052,27.0,,,,,,,,,,,,,
444,27726.4810537,77.2682926829,,2.5919516907,22.9974,26.0,,,,,,,,,,,,,
445,31453.2243965,77.5982682927,,2.52002443706,22.5896,27.0,,,,2.04661011696,,,,,,,,,
446,41787.0214029,77.9323170732,,2.06675797101,22.1818,29.0,,,,3.68108010292,,,97.4281616211,,94.6524810791,,,,
447,41807.6533411,78.2525853659,,2.11253245668,21.774,25.0,,,,3.20704007149,,,,,,,,,
448,39151.234229,78.5466585366,,2.40748089911,21.4452,24.0,,,,,,,,,,,,,
449,40979.6419433,78.8095853659,,2.48556787673,21.1164,23.0,,,,3.76594996452,,,,,,,,,33.7453130769
450,1609.28058617,71.6634146341,,3.69827419619,43.8564,21.0,,,,,,,,,,,,,29.823312853
451,1762.45596796,71.7682926829,,4.22438928149,42.3922,20.0,,,,3.39575004578,1.79277,1.16844,98.7366027832,91.03967,97.706489563,,,,32.6478119199
452,2079.22897492,71.8658536585,,4.53679179487,40.928,18.0,,,,3.39488005638,,,,,,,,,33.5429067205
453,2693.75876041,72.0658536585,,4.61796296289,41.3264,17.0,,,,4.01176977158,,,,,,,,,31.2951295749
454,3353.56414854,72.5634146341,,4.30515356965,41.7248,16.0,,,,2.32557010651,,,,,,,,,34.4123816007
455,3852.97775647,72.5609756098,64.4,4.31297145481,42.1232,15.0,,,,4.11535978317,,,,,,,,,33.9698328133
456,4455.69022419,72.612195122,,3.80081284746,42.5216,14.0,,,,3.91203999519,,,,93.62141,,,,,31.6132600294
457,5932.89967659,72.6634146341,69.2,3.73070585932,42.92,13.0,,,,3.65297007561,,,,94.15385,,,,,31.4016815716
458,7296.12247859,72.9634146341,,3.87031635554,42.7538,12.0,,,,4.20479011536,,,,94.08715,,,,,32.2802616523
459,6955.98773253,73.412195122,,3.75184984953,42.5876,11.0,,,,4.29410982132,,,,94.3941,,,,,32.1458131676
460,6752.55217775,73.512195122,,4.03423009967,42.4214,11.0,,,,3.91535997391,,,,94.86416,,,,,34.0365087953
461,7750.03988003,74.1634146341,,3.75965584621,42.2552,11.0,,,,3.59233999252,,,98.7472305298,95.2125,97.9839019775,,,,36.9402989324
462,7333.35507304,74.3146341463,,3.99981850153,42.089,10.0,,,,3.52336001396,,,,95.72127,,,,,
463,7656.63850555,74.8609756098,,4.12286174167,40.3382,11.0,,,,,,,,95.75795,,,,,
464,7851.26542804,75.4073170732,,4.60763146031,38.5874,11.0,,,,,,,,95.53711,,,,6.0,
465,226.801607825,50.3459268293,,2.01691535537,139.304,547.0,,,,,,,,,,,,,
466,235.507932488,50.7832195122,,1.83244887578,138.203,530.0,,,,,,,,,,,,,
467,260.808434036,51.340195122,,2.25668653491,137.102,516.0,,,,,,,,,,,,,
468,332.423768678,52.0080731707,13.8,2.60425299287,135.6118,500.0,8.8,74.9,10.6,,,,29.3619995117,,15.1887702942,,,,
469,371.395196139,52.7677804878,,3.4643844436,134.1216,482.0,,,,,,,,,,,,,
470,406.998837384,53.5813170732,,4.09177599204,132.6314,468.0,,,,4.43259000778,,,31.4419307709,,16.6222400665,,,,
471,422.479937975,54.403902439,17.4,3.74106495452,131.1412,457.0,,,,4.45702981949,83.8876,77.73871,29.7143592834,11.26426,16.2911300659,1.82759,0.98938,,30.950955004
472,474.710945145,55.188804878,,3.99572173909,129.651,447.0,,,,4.58857011795,89.96969,84.7249,36.6806716919,3.237,21.5795707703,0.16584,0.0,,
473,569.014263801,55.9022926829,,3.99697396417,126.8024,436.0,,,,,,,,,,,,,
474,551.843240913,56.5249756098,,3.65837932604,123.9538,428.0,,,,,,,,,,,,,
475,574.458089294,57.0513902439,16.2,3.97117976692,121.1052,417.0,7.9,74.9,15.8,3.93896007538,,,,,,,,9.6,
476,665.807446694,57.4920487805,,2.95514785009,118.2566,408.0,,,,4.4832701683,,,,,,,,,
477,673.026783425,57.8793170732,,2.98036859035,115.408,398.0,,,,4.05352020264,,,,,,,,,
478,709.071247673,58.2406341463,,3.48939535958,112.6558,389.0,,,,4.53051996231,,,,,,,,,
479,713.456441627,58.5884634146,17.0,2.59397373942,109.9036,379.0,,,,4.5001502037,81.72894,75.09392,44.3794403076,11.53894,26.2202796936,0.0,0.0,,
480,128.635536499,51.4854878049,15.7,1.40436446415,40.9328,954.0,,,,2.64547991753,,,67.306930542,,52.2377586365,,,,
481,126.217081309,51.7248292683,,1.63448591056,38.7724,919.0,,,,2.90390992165,,,,,,,,,
482,115.279880323,51.9282682927,19.7,1.55512253993,36.612,898.0,,,,3.00493001938,,,,,,,,,
483,106.016974729,52.1453170732,,1.34518823745,35.9952,883.0,,,,,,,,,,,,,
484,119.460135013,52.3963902439,,2.54495209787,35.3784,873.0,,,,3.74495005608,,,,,,,,,
485,140.815135598,52.6969512195,9.1,2.9377964309,34.7616,863.0,,,,3.63169002533,,,,,,,,,
486,154.924525713,53.0538780488,,3.52882933551,34.1448,856.0,,,,,,,,,,,,,
487,159.265471311,53.4560731707,,3.7804361998,33.528,849.0,,,,,,,,,,,,,
488,182.687801252,53.8910243902,,3.35531170911,32.8736,838.0,,,,5.19355010986,,,88.7761764526,,84.591468811,,,,
489,190.394203667,54.3512195122,,3.0930401809,32.2192,824.0,,,,6.31979990005,,,,,,,,,
490,214.23099084,54.829195122,21.9,5.49965674447,31.5648,808.0,13.6,22.6,63.6,6.79287004471,,,,,,,,,
491,240.614483459,55.3120243902,,5.40187729719,30.9104,796.0,,,,5.99778985977,,,,,,,,,
492,244.196486232,55.7892926829,,4.93086533554,30.256,780.0,,,,5.82090997696,,,,,,,,,
493,259.36520815,56.2516097561,,4.39665305323,29.4556,760.0,,,,5.41475009918,,,,,,,,,
494,286.002335873,56.6920243902,,3.97372755701,28.6552,737.0,,,,,,,,,,,,,
495,1229.04445631,69.7243902439,,3.52493312204,98.4178,83.0,,,,,,,,,,,,,
496,1258.5572223,70.0860243902,,3.91353568433,95.9614,75.0,,,,,,,,,,,,,
497,1363.59269785,70.4481463415,,3.89312052354,93.505,68.0,,,,7.87682008743,,,,,,,,,
498,1759.2561305,70.8132682927,,3.74687164235,91.9314,61.0,,,,,,,,,,,,,
499,1970.89137341,71.1763902439,,3.78935254865,90.3578,56.0,,,,7.47664022446,,,86.4148406982,,74.1010665894,,,,
500,2049.61597928,71.5235365854,61.3,3.64999051299,88.7842,54.0,,,,,,,,,,,,,
501,2316.47949032,71.8356829268,,3.96268029321,87.2106,60.0,,,,6.52960014343,,,,,,,,,
502,3145.6538284,72.0993658537,,3.38633645555,85.637,60.0,,,,5.40752983093,,,,,,,,,
503,3698.31539709,72.3095365854,,3.03734974022,83.4398,57.0,,,,5.51802015305,,,,,,,,,
504,3517.38679058,72.4712195122,,3.23926532346,81.2426,54.0,,,,5.30895996094,,,,,,,,,
505,3393.9274919,72.597902439,,3.43176684496,79.0454,51.0,,,,5.56726980209,,,,,,,,,
506,3766.11165442,72.7095609756,,3.33576025898,76.8482,50.0,,,,5.04361009598,,,,,,,,,
507,3497.69114087,72.8282195122,,3.33864147953,74.651,48.0,,,,,,,90.4745025635,,80.4962234497,,,,
508,3623.22242981,72.9723658537,,3.12043987242,74.1528,46.0,,,,5.03693008423,,,,,,,,,
509,3641.10765587,73.147,,3.55722675259,73.6546,44.0,,,,,,,,,,,,,
510,299.562237636,58.3508780488,23.8,1.34014961837,49.5172,484.0,,,,1.66681003571,,,,,,,,15.2,12.5672191116
511,319.692459735,59.2472682927,,1.30376830963,48.8526,441.0,,,,1.72403001785,,,,,,,,,13.8153274757
512,337.804253526,60.187,,1.52043927859,48.188,402.0,,,,1.71121001244,,,,,,,,,
513,361.070347601,61.1375853659,,2.41616427127,47.946,367.0,,,,,,,,,,,,,
514,407.084906162,62.0736097561,,2.39232411825,47.704,341.0,,,,1.71982002258,,,84.6800079346,,64.0509872437,,,,
